shop_name,category,name_product,product_id,url_product,main_ingredient,attributes,month_1,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,month_10,month_11,month_12,is_premium,rarity_score
Лукино,Мясо и птица,"запеченная курица 1,5 кг.",60975,https://svoe-rodnoe.ru/category/mjasnye-delikatesy/10872-185-zapechennaja-kurica-1-5-kg,курица,"[""запечь""]",1,1,1,1,1,1,1,1,1,1,1,1,0,1
Лукино,Мясо и птица,козий жир 3 л.,60986,https://svoe-rodnoe.ru/category/kozljatina/10872-1600-kozij-zhir-3-l,жир,"[""козий""]",1,1,1,1,1,1,1,1,1,1,1,1,0,1
Лукино,Мясо и птица,"корейка кабана 0,5 кг.",61059,https://svoe-rodnoe.ru/category/dich/10872-4291-korejka-kabana-0-5-kg,корейка,"[""кабан""]",1,1,1,1,1,1,1,1,1,1,1,1,0,1
Лукино,Мясо и птица,кролик 2 кг.,60592,https://svoe-rodnoe.ru/category/krolik/10872-117-krolik-2-kg,кролик,[],1,1,1,1,1,1,1,1,1,1,1,1,0,1
Лукино,Мясо и птица,"крученое сало по-лукински 0,2 кг.",60858,https://svoe-rodnoe.ru/category/svinina/10872-358-kruchenoe-salo-po-lukinski-0-2-kg,сало,"[""кручёный"", ""лукинск""]",1,1,1,1,1,1,1,1,1,1,1,1,0,1
Лукино,Мясо и птица,"куриные бедра 0,4 кг.",60902,https://svoe-rodnoe.ru/category/chicken/10872-901-kurinye-bedra-0-4-kg,бедро,"[""куриный""]",1,1,1,1,1,1,1,1,1,1,1,1,0,1
Лукино,Мясо и птица,"лопатка молодого козленка 1,5 кг.",60981,https://svoe-rodnoe.ru/category/kozljatina/10872-1425-lopatka-molodogo-kozlenka-1-5-kg,лопатка,"[""молодой"", ""козлёнок""]",1,1,1,1,1,1,1,1,1,1,1,1,0,1
Лукино,Мясо и птица,"мясо косули 0,5 кг.",61057,https://svoe-rodnoe.ru/category/dich/10872-4721-mjaso-kosuli-0-5-kg,мясо,"[""косуля""]",1,1,1,1,1,1,1,1,1,1,1,1,0,1
Лукино,Мясо и птица,оладьи из печени 4 шт.,61009,https://svoe-rodnoe.ru/category/mjasnye-delikatesy/10872-183-olad-i-iz-pecheni-4-sht,оладья,"[""печень""]",1,1,1,1,1,1,1,1,1,1,1,1,0,1
Лукино,Мясо и птица,"печень кролика 0,5 кг.",60591,https://svoe-rodnoe.ru/category/krolik/10872-5054-pechen-krolika-0-5-kg,печень,"[""кролик""]",1,1,1,1,1,1,1,1,1,1,1,1,0,1
Лукино,Мясо и птица,половина козлёнка 5 кг.,60982,https://svoe-rodnoe.ru/category/kozljatina/10872-2507-polovina-kozljonka-5-kg,половина,"[""козлёнок""]",1,1,1,1,1,1,1,1,1,1,1,1,0,1
Лукино,Мясо и птица,половина ягненка 5 кг.,60837,https://svoe-rodnoe.ru/category/mutton/10872-2397-polovina-jagnenka-5-kg,половина,"[""ягнёнок""]",1,1,1,1,1,1,1,1,1,1,1,1,0,1
Лукино,Мясо и птица,ребрышки ягненка 1 кг.,60836,https://svoe-rodnoe.ru/category/mutton/10872-501-rebryshki-jagnenka-1-kg,рёбрышко,"[""ягнёнок""]",1,1,1,1,1,1,1,1,1,1,1,1,0,1
Лукино,Мясо и птица,свиная грудинка 1 кг.,60883,https://svoe-rodnoe.ru/category/svinina/10872-414-svinaja-grudinka-1-kg,грудинка,"[""свиной""]",1,1,1,1,1,1,1,1,1,1,1,1,0,1
Лукино,Мясо и птица,"свиной фарш 0,5 кг.",60750,https://svoe-rodnoe.ru/category/farsh/10872-144-svinoj-farsh-0-5-kg,фарш,"[""свиной""]",1,1,1,1,1,1,1,1,1,1,1,1,0,1
Лукино,Мясо и птица,"седло барашка 0,5 кг.",60839,https://svoe-rodnoe.ru/category/mutton/10872-4859-sedlo-barashka-0-5-kg,седло,"[""барашек""]",1,1,1,1,1,1,1,1,1,1,1,1,0,1
Лукино,Мясо и птица,"стейк филе-миньон 0,25 кг.",60608,https://svoe-rodnoe.ru/category/govjadina/10872-4850-stejk-file-min-on-0-25-kg,стейк,"[""филе"", ""миньон""]",1,1,1,1,1,1,1,1,1,1,1,1,1,1
Лукино,Мясо и птица,телячья печень 1 кг.,60614,https://svoe-rodnoe.ru/category/govjadina/10872-5289-teljach-ja-pechen-1-kg,печень,"[""телячий""]",1,1,1,1,1,1,1,1,1,1,1,1,0,1
Лукино,Мясо и птица,"топленый бараний жир 0,25 л.",60832,https://svoe-rodnoe.ru/category/mutton/10872-397-toplenyj-baranij-zhir-0-25-l,жир,"[""топлёный"", ""бараний""]",1,1,1,1,1,1,1,1,1,1,1,1,0,1
Лукино,Мясо и птица,"топленый свиной жир 0,25 л.",60859,https://svoe-rodnoe.ru/category/svinina/10872-1599-toplenyj-svinoj-zhir-0-25-l,жир,"[""топлёный"", ""свиной""]",1,1,1,1,1,1,1,1,1,1,1,1,0,1
Лукино,Мясо и птица,"уточка-молодочка 1,2 кг.",61070,https://svoe-rodnoe.ru/category/chicken/10872-4583-utochka-molodochka-1-2-kg,уточка,"[""молодочка""]",0,0,0,0,0,0,0,0,1,1,1,0,0,10
Лукино,Мясо и птица,"фарш из кролика 0,5 кг.",60752,https://svoe-rodnoe.ru/category/farsh/10872-4813-farsh-iz-krolika-0-5-kg,фарш,"[""кролик""]",1,1,1,1,1,1,1,1,1,1,1,1,0,1
Лукино,Мясо и птица,цесарка 1 кг.,61073,https://svoe-rodnoe.ru/category/chicken/10872-5056-cesarka-1-kg,цесарка,[],1,1,1,1,1,1,1,1,1,1,1,1,1,1
Лукино,Овощи и фрукты,"баклажаны в аджике 0,25 л.",60633,https://svoe-rodnoe.ru/category/vegetables/10872-4998-baklazhany-v-adzhike-0-25-l,баклажан,"[""аджика""]",0,0,0,0,0,0,1,1,1,0,0,0,0,10
Лукино,Овощи и фрукты,бронирование картофеля 1 кг.,60796,https://svoe-rodnoe.ru/category/vegetables/10872-1025-bronirovanie-kartofelja-1-kg,бронирование,"[""картофель""]",1,1,1,1,1,1,1,1,1,1,1,1,0,1
Лукино,Овощи и фрукты,"икра кабачковая с томатом 0,5 л.",60637,https://svoe-rodnoe.ru/category/vegetables/10872-2460-ikra-kabachkovaja-s-tomatom-0-5-l,икра,"[""кабачковый"", ""помидор""]",1,1,1,1,1,1,1,1,1,1,1,1,1,1
Лукино,Овощи и фрукты,картофель 1 кг.,60783,https://svoe-rodnoe.ru/category/vegetables/10872-478-kartofel-1-kg,картофель,[],1,1,1,1,0,1,1,1,1,1,1,1,0,2
Лукино,Овощи и фрукты,крыжовник 1 кг.,60959,https://svoe-rodnoe.ru/category/berries/10872-4879-kryzhovnik-1-kg,крыжовник,[],0,0,0,0,0,0,1,1,0,0,0,0,0,11
Лукино,Овощи и фрукты,"лечо с огурчиками 0,5 л.",60640,https://svoe-rodnoe.ru/category/vegetables/10872-4997-lecho-s-ogurchikami-0-5-l,лечо,"[""огурец""]",1,1,1,1,1,1,1,1,1,1,1,1,0,1
Лукино,Овощи и фрукты,"маринованные белые резанные 0,5 л.",60656,https://svoe-rodnoe.ru/category/griby/10872-3813-marinovannye-belye-rezannye-0-5-l,гриб,"[""мариновать"", ""резать""]",1,1,1,1,1,1,1,1,1,1,1,1,0,1
Лукино,Овощи и фрукты,"маринованные грузди 0,5 л.",60662,https://svoe-rodnoe.ru/category/griby/10872-3810-marinovannye-gruzdi-0-5-l,груздь,"[""мариновать""]",1,1,1,1,1,1,1,1,1,1,1,1,0,1
Лукино,Овощи и фрукты,"маринованные маслята 0,5 л.",60663,https://svoe-rodnoe.ru/category/griby/10872-3812-marinovannye-masljata-0-5-l,маслёнок,"[""мариновать""]",1,1,1,1,1,1,1,1,1,1,1,1,0,1
Лукино,Овощи и фрукты,"маринованные рыжики 0,5 л.",60657,https://svoe-rodnoe.ru/category/griby/10872-3809-marinovannye-ryzhiki-0-5-l,рыжик,"[""мариновать""]",1,1,1,1,1,1,1,1,1,1,1,1,0,1
Лукино,Овощи и фрукты,молодой картофель 1 кг.,60798,https://svoe-rodnoe.ru/category/vegetables/10872-2559-molodoj-kartofel-1-kg,картофель,"[""молодой""]",1,1,1,1,0,1,1,1,1,1,1,1,0,2
Лукино,Овощи и фрукты,огурцы крупноплодные 1 кг.,60792,https://svoe-rodnoe.ru/category/vegetables/10872-5015-ogurcy-krupnoplodnye-1-kg,огурец,"[""крупноплодный""]",0,0,0,0,0,1,1,1,0,0,0,0,0,10
Лукино,Овощи и фрукты,"огурчики с морковкой 0,5 л.",60629,https://svoe-rodnoe.ru/category/vegetables/10872-355-ogurchiki-s-morkovkoj-0-5-l,огурец,"[""морковка""]",0,0,0,0,0,1,1,1,0,0,0,0,0,10
Лукино,Овощи и фрукты,острый зеленый перец 1 шт.,60805,https://svoe-rodnoe.ru/category/vegetables/10872-488-ostryj-zelenyj-perec-1-sht,перец,"[""острый"", ""зелёный""]",0,0,0,0,0,0,0,1,1,1,0,0,0,10
Лукино,Овощи и фрукты,"перец с чесноком 0,5 л.",60645,https://svoe-rodnoe.ru/category/vegetables/10872-5255-perec-s-chesnokom-0-5-l,перец,"[""чеснок""]",0,0,0,0,0,0,0,1,1,1,0,0,0,10
Лукино,Овощи и фрукты,"помидоры ашдод 0,5 кг.",60803,https://svoe-rodnoe.ru/category/vegetables/10872-4866-pomidory-ashdod-0-5-kg,помидор,"[""ашдод""]",0,0,0,0,0,0,1,1,1,0,0,0,0,10
Лукино,Овощи и фрукты,"помидоры диоранж 0,5 кг.",60774,https://svoe-rodnoe.ru/category/vegetables/10872-4861-pomidory-dioranzh-0-5-kg,помидор,"[""диоранж""]",0,0,0,0,0,0,1,1,1,0,0,0,0,10
Лукино,Овощи и фрукты,"пюре из кабачка 0,1 л.",60638,https://svoe-rodnoe.ru/category/vegetables/10872-4923-pjure-iz-kabachka-0-1-l,пюре,"[""кабачок""]",1,1,1,1,1,1,1,1,1,1,1,1,0,1
Лукино,Овощи и фрукты,"пюре из свеклы 0,1 л.",60635,https://svoe-rodnoe.ru/category/vegetables/10872-4924-pjure-iz-svekly-0-1-l,пюре,"[""свекла""]",1,1,1,1,1,1,1,1,1,1,1,1,0,1
Лукино,Овощи и фрукты,"пюре из тыквы 0,1 л.",60636,https://svoe-rodnoe.ru/category/vegetables/10872-4922-pjure-iz-tykvy-0-1-l,пюре,"[""тыква""]",1,1,1,1,1,1,1,1,1,1,1,1,0,1
Лукино,Овощи и фрукты,черника 1 кг.,60952,https://svoe-rodnoe.ru/category/berries/10872-1953-chernika-1-kg,черника,[],0,0,0,0,0,0,1,1,0,0,0,0,0,11
Лукино,Овощи и фрукты,"юрча 0,25 л.",60628,https://svoe-rodnoe.ru/category/vegetables/10872-5011-jurcha-0-25-l,юрчать,"[""юрча""]",1,1,1,1,1,1,1,1,1,1,1,1,0,1
Лукино,Овощи и фрукты,яблоки гала 1 кг.,61140,https://svoe-rodnoe.ru/category/fruits/10872-4907-jabloki-gala-1-kg,яблоко,"[""гала""]",1,1,1,0,0,0,0,1,1,1,1,1,0,5
Лукино,Рыба и морепродукты,карп 2 кг.,60527,https://svoe-rodnoe.ru/category/ryba/10872-5194-karp-2-kg,карп,[],1,1,1,1,1,1,1,1,1,1,1,1,0,1
Лукино,Рыба и морепродукты,"сомик 1,5 кг.",60525,https://svoe-rodnoe.ru/category/ryba/10872-5195-somik-1-5-kg,сомик,[],1,1,1,1,1,1,1,1,1,1,1,1,0,1
FoodArt для гурманов,Бакалея,вяленые томаты с розмарином в масле,29689,https://svoe-rodnoe.ru/category/ovoschi-konservirovannye/12369-7vt20250-vjalenye-tomaty-s-rozmarinom-v-masle,помидор,"[""вяленый"", ""розмарин"", ""масло""]",1,1,1,1,1,1,1,1,1,1,1,1,0,1
"Фермерское хозяйство ""Александровская слобода""",Мясо и птица,фарш из баранины,61345,https://svoe-rodnoe.ru/category/farsh-iz-baraniny/13418-0072-farsh-iz-baraniny,фарш,"[""баранина""]",1,1,1,1,1,1,1,1,1,1,1,1,0,1
"Фермерское хозяйство ""Александровская слобода""",Заморозка,куриный шницель,61342,https://svoe-rodnoe.ru/category/kotlety/13418-0069-kurinyj-shnicel,шницель,"[""куриный""]",1,1,1,1,1,1,1,1,1,1,1,1,0,1
"Фермерское хозяйство ""Александровская слобода""",Заморозка,ромштекс из свинины,61341,https://svoe-rodnoe.ru/category/kotlety/13418-0068-romshteks-iz-svininy,ромштекс,"[""свинин""]",1,1,1,1,1,1,1,1,1,1,1,1,0,1
"Фермерское хозяйство ""Александровская слобода""",Мясо и птица,фарш из говядины и свинины,61344,https://svoe-rodnoe.ru/category/farsh-domashnij/13418-0071-farsh-iz-govjadiny-i-svininy,фарш,"[""говядина"", ""свинин""]",1,1,1,1,1,1,1,1,1,1,1,1,0,1
"Фермерское хозяйство ""Александровская слобода""",Мясо и птица,куриный фарш,61343,https://svoe-rodnoe.ru/category/farsh-kurinyj/13418-0070-kurinyj-farsh,фарш,"[""куриный""]",1,1,1,1,1,1,1,1,1,1,1,1,0,1
Молочная ферма Черный лис,Бакалея,пальчетто копченые,38534,https://svoe-rodnoe.ru/category/canned/15034-0018-pal-chetto-kopchenye,пальчетто,"[""пальчетто"", ""копчёный""]",1,1,1,1,1,1,1,1,1,1,1,1,1,1
Мега-Раки,Заморозка,стек тунца,39008,https://svoe-rodnoe.ru/category/svezhemorozhennaja-ryba/15602-0038-stek-tunca,стек,"[""тунец""]",1,1,1,1,1,1,1,1,1,1,1,1,0,1
Мега-Раки,Овощи и фрукты,арахис соленый,39120,https://svoe-rodnoe.ru/category/nuts/15602-0063-arahis-solenyj,арахис,"[""солёный""]",1,1,1,1,1,1,1,1,1,1,1,1,0,1
Мега-Раки,Рыба и морепродукты,гребешок курильский,38983,https://svoe-rodnoe.ru/category/drugie-moreprodukty/15602-0027-grebeshok-kuril-skij,гребешок,"[""курильский""]",1,1,1,1,1,1,1,1,1,1,1,1,1,1
Мега-Раки,Рыба и морепродукты,камчатский краб в собственном соку,38970,https://svoe-rodnoe.ru/category/kraby/15602-0021-kamchatskij-krab-v-sobstvennom-soku,краб,"[""камчатский"", ""собственный"", ""сок""]",1,1,1,1,1,1,1,1,1,1,1,1,1,1
Мега-Раки,Рыба и морепродукты,каракатицы,38986,https://svoe-rodnoe.ru/category/drugie-moreprodukty/15602-0029-karakaticy,каракатица,[],1,1,1,1,1,1,1,1,1,1,1,1,1,1
Мега-Раки,Рыба и морепродукты,корюшка с икрой,39088,https://svoe-rodnoe.ru/category/vjalenaja/15602-0060-korjushka-s-ikroj,корюшка,"[""икра""]",0,0,0,1,0,0,0,0,0,0,0,0,0,12
Мега-Раки,Рыба и морепродукты,лангустины l1 (c головой),38335,https://svoe-rodnoe.ru/category/drugie-moreprodukty/15602-0011-langustiny-l1-c-golovoj,лангустин,"[""l"", ""c"", ""голова""]",1,1,1,1,1,1,1,1,1,1,1,1,1,1
Мега-Раки,Рыба и морепродукты,мидии киви,38989,https://svoe-rodnoe.ru/category/midii/15602-0031-midii-kivi,мидия,"[""киви""]",1,1,1,1,1,1,1,1,1,1,1,1,1,1
Мега-Раки,Рыба и морепродукты,осьминожки мини,38987,https://svoe-rodnoe.ru/category/drugie-moreprodukty/15602-0030-os-minozhki-mini,осьминожка,"[""минь""]",1,1,1,1,1,1,1,1,1,1,1,1,1,1
Мега-Раки,Рыба и морепродукты,пелядь,39081,https://svoe-rodnoe.ru/category/vjalenaja/15602-0059-peljad,пелядь,[],1,1,1,1,1,1,1,1,1,1,1,1,1,1
Мега-Раки,Рыба и морепродукты,раки мелкие (варёные),38325,https://svoe-rodnoe.ru/category/crustaceans/15602-0006-raki-varenye-melkie,рак,"[""мелкий"", ""варёный""]",1,1,1,1,1,1,1,1,1,1,1,1,0,1
Мега-Раки,Рыба и морепродукты,раки отборные (варёные),38331,https://svoe-rodnoe.ru/category/crustaceans/15602-0009-raki-otbornye-varjonye,рак,"[""отборный"", ""варёный""]",1,1,1,1,1,1,1,1,1,1,1,1,0,1
Мега-Раки,Рыба и морепродукты,раки средние (варёные),38327,https://svoe-rodnoe.ru/category/crustaceans/15602-0007-raki-srednie-varjonye,рак,"[""средний"", ""варёный""]",1,1,1,1,1,1,1,1,1,1,1,1,0,1
Мега-Раки,Рыба и морепродукты,сибас,39037,https://svoe-rodnoe.ru/category/ohlazhdennaja-ryba/15602-0046-sibas,сибас,[],1,1,1,1,1,1,1,1,1,1,1,1,1,1
Мега-Раки,Рыба и морепродукты,толстолобик холодного копчения,39114,https://svoe-rodnoe.ru/category/kopchenaja-ryba/15602-0062-tolstolobik-holodnogo-kopchenija,толстолобик,"[""холодное"", ""копчение""]",1,1,1,1,1,1,1,1,1,1,1,1,0,1
Мега-Раки,Бакалея,салат чука,39006,https://svoe-rodnoe.ru/category/zakuski-salaty-i-supy/15602-0037-salat-chuka,салат,"[""чук""]",1,1,1,1,1,1,1,1,1,1,1,1,0,1
Мега-Раки,Заморозка,семга,39031,https://svoe-rodnoe.ru/category/svezhemorozhennaja-ryba/15602-0044-semga,сёмга,[],1,1,1,1,1,1,1,1,1,1,1,1,1,1
Мега-Раки,Заморозка,стейк семги,39012,https://svoe-rodnoe.ru/category/svezhemorozhennaja-ryba/15602-0039-stejk-semgi,стейк,"[""сёмга""]",1,1,1,1,1,1,1,1,1,1,1,1,1,1
Мега-Раки,Заморозка,стейк форели,39013,https://svoe-rodnoe.ru/category/svezhemorozhennaja-ryba/15602-0040-stejk-foreli,стейк,"[""форель""]",1,1,1,1,1,1,1,1,1,1,1,1,1,1
Мега-Раки,Овощи и фрукты,фисташки,39131,https://svoe-rodnoe.ru/category/nuts/15602-0065-fistashki,фисташка,[],1,1,1,1,1,1,1,1,1,1,1,1,0,1
Мега-Раки,Рыба и морепродукты,гребешок приморский,38984,https://svoe-rodnoe.ru/category/drugie-moreprodukty/15602-0028-grebeshok-primorskij,гребешок,"[""приморский""]",1,1,1,1,1,1,1,1,1,1,1,1,1,1
Мега-Раки,Рыба и морепродукты,"икра горбуши, 250гр.",38971,https://svoe-rodnoe.ru/category/krasnaja-ikra/15602-0022-ikra-gorbushi-250gr,икра,"[""горбуша""]",1,1,1,1,1,1,1,1,1,1,1,1,1,1
Мега-Раки,Рыба и морепродукты,"икра горбуши, 500гр.",38973,https://svoe-rodnoe.ru/category/krasnaja-ikra/15602-0023-ikra-gorbushi-500gr,икра,"[""горбуша""]",1,1,1,1,1,1,1,1,1,1,1,1,1,1
Мега-Раки,Рыба и морепродукты,"креветки тигровые очищенные, без голов",38495,https://svoe-rodnoe.ru/category/krevetki/15602-0019-krevetki-tigrovye-ochischennye-bez-golov,креветка,"[""тигровый"", ""очистить"", ""гол""]",1,1,1,1,1,1,1,1,1,1,1,1,0,1
Мега-Раки,Рыба и морепродукты,лангустины l2 (c головой),38339,https://svoe-rodnoe.ru/category/drugie-moreprodukty/15602-0012-langustiny-l2-c-golovoj,лангустин,"[""l"", ""c"", ""голова""]",1,1,1,1,1,1,1,1,1,1,1,1,1,1
